Date, GM price
2019-06-06, 35.1900
2019-06-07, 35.4900
2019-06-10, 36.0100
2019-06-11, 36.2000
2019-06-12, 35.6700
2019-06-13, 36.0200
2019-06-14, 35.6600
2019-06-17, 36.1400
2019-06-18, 36.7000
2019-06-19, 36.7800
2019-06-20, 36.9600
2019-06-21, 36.9200
2019-06-24, 36.9600
2019-06-25, 37.6800
2019-06-26, 38.1300
2019-06-27, 38.3200
2019-06-28, 38.5300
2019-07-01, 38.7500
2019-07-02, 38.3400
2019-07-03, 38.1600
2019-07-05, 38.5000
2019-07-08, 38.2300
2019-07-09, 38.0800
2019-07-10, 38.1000
2019-07-11, 38.4300
2019-07-12, 39.2100
2019-07-15, 39.3600
2019-07-16, 39.4300
2019-07-17, 39.1600
2019-07-18, 39.1200
2019-07-19, 39.4800
2019-07-22, 39.8600
2019-07-23, 40.7100
2019-07-24, 40.8800
2019-07-25, 40.7500
2019-07-26, 40.7700
2019-07-29, 40.6800
2019-07-30, 40.4300
2019-07-31, 40.3400
2019-08-01, 40.1500
2019-08-02, 39.7800
2019-08-05, 39.0100
2019-08-06, 39.0800
2019-08-07, 39.3900
2019-08-08, 40.1000
2019-08-09, 39.6100
2019-08-12, 38.8600
2019-08-13, 39.0100
2019-08-14, 37.1900
2019-08-15, 36.4700
2019-08-16, 37.0000
2019-08-19, 37.3600
2019-08-20, 36.9600
2019-08-21, 37.1200
2019-08-22, 37.2600
2019-08-23, 36.0600
2019-08-26, 36.2500
2019-08-27, 35.8900
2019-08-28, 36.4400
2019-08-29, 36.9100
2019-08-30, 37.0900
2019-09-03, 36.9100
2019-09-04, 38.2400
2019-09-05, 38.7300
2019-09-06, 38.7800
2019-09-09, 39.5800
2019-09-10, 39.5800
2019-09-11, 39.4600
2019-09-12, 39.0700
2019-09-13, 38.8600
2019-09-16, 37.2100
2019-09-17, 38.2900
2019-09-18, 38.1800
2019-09-19, 37.7800
2019-09-20, 37.3700
2019-09-23, 37.2400
2019-09-24, 36.7700
2019-09-25, 37.1100
2019-09-26, 37.6100
2019-09-27, 37.4200
2019-09-30, 37.4800
2019-10-01, 36.1100
2019-10-02, 34.6800
2019-10-03, 34.9800
2019-10-04, 34.9100
2019-10-07, 34.7500
2019-10-08, 33.8800
2019-10-09, 34.1400
2019-10-10, 34.6600
2019-10-11, 35.5700
2019-10-14, 35.5000
2019-10-15, 36.2600
2019-10-16, 36.6500
2019-10-17, 36.1900
2019-10-18, 36.1700
2019-10-21, 35.9300
2019-10-22, 36.3100
2019-10-23, 36.6100
2019-10-24, 35.8200
2019-10-25, 36.7400
2019-10-28, 36.6400
2019-10-29, 38.2100
2019-10-30, 37.9100
2019-10-31, 37.1600
2019-11-01, 37.9700
2019-11-04, 38.3900
2019-11-05, 38.2300
2019-11-06, 38.4200
2019-11-07, 38.4900
2019-11-08, 38.6700
2019-11-11, 38.7200
2019-11-12, 38.5900
2019-11-13, 37.1900
2019-11-14, 36.8000
2019-11-15, 36.8900
2019-11-18, 36.6200
2019-11-19, 36.3800
2019-11-20, 35.2800
2019-11-21, 34.6700
2019-11-22, 35.3300
2019-11-25, 35.8100
2019-11-26, 35.9100
2019-11-27, 36.1400
2019-11-29, 36.0000
2019-12-02, 35.8800
2019-12-03, 35.5300
2019-12-04, 35.8000
2019-12-05, 35.3100
2019-12-06, 35.5400
2019-12-09, 35.3800
2019-12-10, 35.1100
2019-12-11, 35.2400
2019-12-12, 36.1000
2019-12-13, 35.6500
2019-12-16, 36.1100
2019-12-17, 36.3100
2019-12-18, 37.3100
2019-12-19, 37.2600
2019-12-20, 37.2500
2019-12-23, 36.7700
2019-12-24, 36.5800
2019-12-26, 36.4800
2019-12-27, 36.5600
2019-12-30, 36.4400
2019-12-31, 36.6000
2020-01-02, 37.3800
2020-01-03, 36.3200
2020-01-06, 35.8400
2020-01-07, 35.1500
2020-01-08, 34.6500
2020-01-09, 35.0800
2020-01-10, 34.6500
2020-01-13, 34.9800
2020-01-14, 35.1500
2020-01-15, 35.1500
2020-01-16, 35.5500
2020-01-17, 35.6000
2020-01-21, 34.9900
2020-01-22, 34.9100
2020-01-23, 34.8800
2020-01-24, 34.3100
2020-01-27, 33.4100
2020-01-28, 33.6400
2020-01-29, 33.6000
2020-01-30, 33.3300
2020-01-31, 33.3900
2020-02-03, 33.7200
2020-02-04, 34.3700
2020-02-05, 35.0300
2020-02-06, 34.3300
2020-02-07, 33.6300
2020-02-10, 34.2500
2020-02-11, 35.0100
2020-02-12, 35.4900
2020-02-13, 35.2900
2020-02-14, 34.7600
2020-02-18, 34.4100
2020-02-19, 34.9200
2020-02-20, 35.2900
2020-02-21, 34.6500
2020-02-24, 33.0900
2020-02-25, 31.7500
2020-02-26, 32.0000
2020-02-27, 30.7100
2020-02-28, 30.5000
2020-03-02, 31.4200
2020-03-03, 30.5200
2020-03-04, 31.5300
2020-03-05, 30.1000
2020-03-06, 28.6900
2020-03-09, 24.6900
2020-03-10, 27.1200
2020-03-11, 26.0000
2020-03-12, 23.0400
2020-03-13, 24.7100
2020-03-16, 21.0000
2020-03-17, 20.3200
2020-03-18, 16.8000
2020-03-19, 17.7100
2020-03-20, 18.1400
2020-03-23, 17.6000
2020-03-24, 21.1100
2020-03-25, 21.4900
2020-03-26, 22.5600
2020-03-27, 21.3800
2020-03-30, 21.3200
2020-03-31, 20.7800
2020-04-01, 19.2600
2020-04-02, 18.1900
2020-04-03, 18.0400
2020-04-06, 19.5500
2020-04-07, 21.3000
2020-04-08, 23.1300
2020-04-09, 24.0600
2020-04-13, 23.0100
2020-04-14, 22.9800
2020-04-15, 21.6600
2020-04-16, 20.8700
2020-04-17, 22.4800
2020-04-20, 22.3800
2020-04-21, 21.2400
2020-04-22, 21.3000
2020-04-23, 21.5200
2020-04-24, 21.9500
2020-04-27, 22.4500
2020-04-28, 22.1800
2020-04-29, 23.7800
2020-04-30, 22.2900
2020-05-01, 20.9000
2020-05-04, 20.7500
2020-05-05, 21.2600
2020-05-06, 21.8900
2020-05-07, 22.4400
2020-05-08, 23.9300
2020-05-11, 22.8000
2020-05-12, 22.5600
2020-05-13, 21.4600
2020-05-14, 22.3100
2020-05-15, 22.6300
2020-05-18, 24.8100
2020-05-19, 24.6900
2020-05-20, 25.4800
2020-05-21, 25.8000
2020-05-22, 25.9800
2020-05-26, 27.4000
2020-05-27, 27.7900
2020-05-28, 26.6800
2020-05-29, 25.8800
2020-06-01, 26.9400
2020-06-02, 27.4100
2020-06-03, 29.0700
2020-06-04, 29.1600
2020-06-05, 30.6100
2020-06-08, 30.6800
2020-06-09, 29.8600
2020-06-10, 28.7500
2020-06-11, 26.5000
2020-06-12, 27.9600
2020-06-15, 27.7700
2020-06-16, 27.7800
2020-06-17, 27.1600
2020-06-18, 27.0900
2020-06-19, 26.5900
2020-06-22, 26.3700
2020-06-23, 26.2500
2020-06-24, 25.2800
2020-06-25, 25.2300
2020-06-26, 24.4600
2020-06-29, 25.3000
2020-06-30, 25.3000
2020-07-01, 24.9600
2020-07-02, 25.2400
2020-07-06, 25.7300
2020-07-07, 25.1300
2020-07-08, 24.9400
2020-07-09, 23.4200
2020-07-10, 24.3900
2020-07-13, 24.8600
2020-07-14, 25.6400
2020-07-15, 26.8800
2020-07-16, 26.8500
2020-07-17, 26.4500
2020-07-20, 26.0100
2020-07-21, 26.1500
2020-07-22, 26.3000
2020-07-23, 26.7600
2020-07-24, 26.2500
2020-07-27, 25.7000
2020-07-28, 26.3300
2020-07-29, 25.8900
2020-07-30, 25.2000
2020-07-31, 24.8900
2020-08-03, 25.6400
2020-08-04, 25.8000
2020-08-05, 26.3300
2020-08-06, 26.6200
2020-08-07, 26.7200
2020-08-10, 27.9800
2020-08-11, 28.5200
2020-08-12, 28.0300
2020-08-13, 27.5500
2020-08-14, 27.8600
2020-08-17, 30.0100
2020-08-18, 29.8400
2020-08-19, 29.2200
2020-08-20, 28.8300
2020-08-21, 28.5600
2020-08-24, 30.3100
2020-08-25, 29.6900
2020-08-26, 29.4800
2020-08-27, 29.6900
2020-08-28, 30.0200
2020-08-31, 29.6300
2020-09-01, 29.7900
2020-09-02, 30.9600
2020-09-03, 29.4800
2020-09-04, 30.0000
2020-09-08, 32.3800
2020-09-09, 31.9500
2020-09-10, 30.1700
2020-09-11, 30.4600
2020-09-14, 31.1800
2020-09-15, 31.5800
2020-09-16, 31.7900
2020-09-17, 31.9200
2020-09-18, 31.5000
2020-09-21, 30.0000
2020-09-22, 29.4400
2020-09-23, 29.3400
2020-09-24, 29.1100
2020-09-25, 29.0000
2020-09-28, 29.4400
2020-09-29, 28.7400
2020-09-30, 29.5900
2020-10-01, 30.3800
2020-10-02, 30.4600
2020-10-05, 30.9600
2020-10-06, 30.4000
2020-10-07, 31.6200
2020-10-08, 32.2100
2020-10-09, 32.1600
2020-10-12, 32.2100
2020-10-13, 31.8700
2020-10-14, 31.6700
2020-10-15, 32.5900
2020-10-16, 33.4500
2020-10-19, 33.3500
2020-10-20, 35.6000
2020-10-21, 35.7700
2020-10-22, 37.4100
2020-10-23, 36.8300
2020-10-26, 35.8200
2020-10-27, 34.8900
2020-10-28, 34.0900
2020-10-29, 34.8900
2020-10-30, 34.5300
2020-11-02, 34.5500
2020-11-03, 35.3500
2020-11-04, 35.2400
2020-11-05, 37.1400
2020-11-06, 37.4700
2020-11-09, 38.9600
2020-11-10, 41.0800
2020-11-11, 40.5600
2020-11-12, 39.3200
2020-11-13, 41.1900
2020-11-16, 42.1300
2020-11-17, 41.9800
2020-11-18, 42.7200
2020-11-19, 42.8200
2020-11-20, 43.0400
2020-11-23, 44.7700
2020-11-24, 46.4600
2020-11-25, 45.4600
2020-11-27, 45.0600
2020-11-30, 43.8400
2020-12-01, 44.6800
2020-12-02, 44.5800
2020-12-03, 44.0900
2020-12-04, 44.4000
2020-12-07, 44.3100
2020-12-08, 43.8000
2020-12-09, 44.4300
2020-12-10, 42.8700
2020-12-11, 41.9200
2020-12-14, 41.6200
2020-12-15, 41.6600
2020-12-16, 41.4200
